OP150927.1 	Monkeypox virus isolate MPXV_USA_2022_WA001, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP160532.1 	Monkeypox virus isolate hMpxV/Netherlands/NH-AUMC-0001/2022, complete genome	Netherlands	Homo sapiens	Monkeypox virus	complete
OP169336.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0042/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169337.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0043/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169338.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0044/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169339.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0045/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169340.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0046/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169341.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0047/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169342.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0049/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169343.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0050/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169344.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0051/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169345.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0052/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP169346.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0053/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP171919.1 	Monkeypox virus isolate MPXV22/human/USA-NE-25, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171920.1 	Monkeypox virus isolate MPXV22/human/USA-NE-31, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171921.1 	Monkeypox virus isolate MPXV22/human/USA-NE-43, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171922.1 	Monkeypox virus isolate MPXV22/human/USA-NE-44, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171923.1 	Monkeypox virus isolate MPXV22/human/USA-NE-48, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171924.1 	Monkeypox virus isolate MPXV22/human/USA-NE-63, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OP171925.1 	Monkeypox virus isolate MPXV22/human/USA-NE-75, complete genome	USA: Nebraska	Homo sapiens	Monkeypox virus	complete
OX261748.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OX261749.1 	Monkeypox virus isolate RNA genome assembly, complete genome: monopartite	Slovakia	Homo sapiens	Monkeypox virus	complete
OP184760.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0056/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP184761.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0058/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP184762.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0059/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP184763.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0060/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP184764.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0061/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP184765.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0062/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP185709.1 	Monkeypox virus isolate MPXV_USA_2022_TX0001, complete genome	USA: TX	Homo sapiens	Monkeypox virus	complete
OP185710.1 	Monkeypox virus isolate MPXV_USA_2022_NY0007, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP185711.1 	Monkeypox virus isolate MPXV_USA_2022_NY0006, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP185712.1 	Monkeypox virus isolate MPXV_USA_2022_IL0005, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP185713.1 	Monkeypox virus isolate MPXV_USA_2022_FL0004, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP185714.1 	Monkeypox virus isolate MPXV_USA_2022_CO0003, complete genome	USA: CO	Homo sapiens	Monkeypox virus	complete
OP185715.1 	Monkeypox virus isolate MPXV_USA_2022_CO0002, complete genome	USA: CO	Homo sapiens	Monkeypox virus	complete
OP185716.1 	Monkeypox virus isolate MPXV_USA_2022_CA0005, complete genome	USA: CA	Homo sapiens	Monkeypox virus	complete
OP185717.1 	Monkeypox virus isolate MPXV_USA_2022_AZ0001, complete genome	USA: AZ	Homo sapiens	Monkeypox virus	complete
LC722946.1 	Monkeypox virus MPXV/human/Japan/Tokyo/TKY220091/2022 DNA, complete genome	Japan:Tokyo	Homo sapiens	Monkeypox virus	complete
OP215204.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI188	Germany	Homo sapiens	Monkeypox virus	complete
OP215208.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI196	Germany	Homo sapiens	Monkeypox virus	complete
OP215209.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI198	Germany	Homo sapiens	Monkeypox virus	complete
OP215210.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI202	Germany	Homo sapiens	Monkeypox virus	complete
OP215211.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI203	Germany	Homo sapiens	Monkeypox virus	complete
OP215213.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI209	Germany	Homo sapiens	Monkeypox virus	complete
OP215214.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI212	Germany	Homo sapiens	Monkeypox virus	complete
OP215215.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI213	Germany	Homo sapiens	Monkeypox virus	complete
OP225960.1 	Monkeypox virus isolate MPXV_USA_2022_NY0013, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP225962.1 	Monkeypox virus isolate MPXV_USA_2022_IL0020, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP225963.1 	Monkeypox virus isolate MPXV_USA_2022_CO0006, complete genome	USA: CO	Homo sapiens	Monkeypox virus	complete
OP225964.1 	Monkeypox virus isolate MPXV_USA_2022_IL0024, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP225965.1 	Monkeypox virus isolate MPXV_USA_2022_FL0012, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP225966.1 	Monkeypox virus isolate MPXV_USA_2022_IL0023, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP225967.1 	Monkeypox virus isolate MPXV_USA_2022_FL0011, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP225968.1 	Monkeypox virus isolate MPXV_USA_2022_DC0005, complete genome	USA: DC	Homo sapiens	Monkeypox virus	complete
OP225969.1 	Monkeypox virus isolate MPXV_USA_2022_IL0025, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP204857.1 	Monkeypox virus isolate MPXV-ROK-P1-2022, complete genome	South Korea	Homo sapiens	Monkeypox virus	complete
OP215216.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI217	Germany	Homo sapiens	Monkeypox virus	complete
OP215218.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI219	Germany	Homo sapiens	Monkeypox virus	complete
OP215219.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI223	Germany	Homo sapiens	Monkeypox virus	complete
OP215220.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI224	Germany	Homo sapiens	Monkeypox virus	complete
OP215222.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI231	Germany	Homo sapiens	Monkeypox virus	complete
OP215223.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI234	Germany	Homo sapiens	Monkeypox virus	complete
OP215224.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI235	Germany	Homo sapiens	Monkeypox virus	complete
OP215225.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI240	Germany	Homo sapiens	Monkeypox virus	complete
OP215226.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI241	Germany	Homo sapiens	Monkeypox virus	complete
OP215227.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI242	Germany	Homo sapiens	Monkeypox virus	complete
OP215228.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI249	Germany	Homo sapiens	Monkeypox virus	complete
OP215229.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI250	Germany	Homo sapiens	Monkeypox virus	complete
OP215230.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI187	Germany	Homo sapiens	Monkeypox virus	complete
OP215231.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI189	Germany	Homo sapiens	Monkeypox virus	complete
OP215232.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI190	Germany	Homo sapiens	Monkeypox virus	complete
OP215233.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI191	Germany	Homo sapiens	Monkeypox virus	complete
OP215234.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI192	Germany	Homo sapiens	Monkeypox virus	complete
OP215235.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI193	Germany	Homo sapiens	Monkeypox virus	complete
OP215236.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI194	Germany	Homo sapiens	Monkeypox virus	complete
OP215237.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI195	Germany	Homo sapiens	Monkeypox virus	complete
OP215239.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI199	Germany	Homo sapiens	Monkeypox virus	complete
OP215241.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI201	Germany	Homo sapiens	Monkeypox virus	complete
OP215242.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI205	Germany	Homo sapiens	Monkeypox virus	complete
OP215243.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI206	Germany	Homo sapiens	Monkeypox virus	complete
OP215244.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI207	Germany	Homo sapiens	Monkeypox virus	complete
OP215245.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI208	Germany	Homo sapiens	Monkeypox virus	complete
OP215246.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI210	Germany	Homo sapiens	Monkeypox virus	complete
OP215248.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI215	Germany	Homo sapiens	Monkeypox virus	complete
OP215250.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI220	Germany	Homo sapiens	Monkeypox virus	complete
OP215252.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI222	Germany	Homo sapiens	Monkeypox virus	complete
OP215253.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI225	Germany	Homo sapiens	Monkeypox virus	complete
OP215254.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI226	Germany	Homo sapiens	Monkeypox virus	complete
OP215255.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI227	Germany	Homo sapiens	Monkeypox virus	complete
OP215256.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI228	Germany	Homo sapiens	Monkeypox virus	complete
OP215257.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI230	Germany	Homo sapiens	Monkeypox virus	complete
OP215258.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI232	Germany	Homo sapiens	Monkeypox virus	complete
OP215260.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI236	Germany	Homo sapiens	Monkeypox virus	complete
OP215263.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI239	Germany	Homo sapiens	Monkeypox virus	complete
OP215264.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI244	Germany	Homo sapiens	Monkeypox virus	complete
OP215265.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI245	Germany	Homo sapiens	Monkeypox virus	complete
OP215266.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI246	Germany	Homo sapiens	Monkeypox virus	complete
OP215267.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI247	Germany	Homo sapiens	Monkeypox virus	complete
OP215268.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI248	Germany	Homo sapiens	Monkeypox virus	complete
OP215269.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI252, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215270.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI255, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215271.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI269, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215272.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI253, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215273.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI251, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215274.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI254, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215275.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI256, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215277.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI258, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215278.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI259, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215279.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI260, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215280.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI261, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215281.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI262, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215283.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI264, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215284.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI265, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215285.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI266, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215286.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI267, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215287.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI268, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP215288.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI270, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP257243.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0063/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257244.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0065/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257245.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0068/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257246.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0069/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257247.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0070/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257248.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0071/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257249.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0075/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257250.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0076/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257251.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0078/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257252.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0079/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257253.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0080/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257254.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0083/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257255.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0084/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257256.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0086/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257257.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0088/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257258.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0089/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257259.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0090/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257260.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0091/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257261.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0092/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257262.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0093/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257263.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0094/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257264.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0095/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257265.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0097/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257266.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0098/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP257267.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-00101/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP263627.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI272, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263628.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI274, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263629.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI273, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263630.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI275, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263631.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI276, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263632.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI277, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263633.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI278, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263634.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI279, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263635.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI280, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP263636.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI281, complete genome	Germany	Homo sapiens	Monkeypox virus	complete
OP270022.1 	Monkeypox virus isolate MpxV/human/CAN/UN-NML-3972/2022, complete genome	Canada	Homo sapiens	Monkeypox virus	complete
OP270024.1 	Monkeypox virus isolate MpxV/human/CAN/UN-NML-3976/2022, complete genome	Canada	Homo sapiens	Monkeypox virus	complete
OP270471.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI282, partial genome	Germany	Homo sapiens	Monkeypox virus	complete
OP270473.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI284, partial genome	Germany	Homo sapiens	Monkeypox virus	complete
OP270474.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI285, partial genome	Germany	Homo sapiens	Monkeypox virus	complete
OP270475.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI286, partial genome	Germany	Homo sapiens	Monkeypox virus	complete
OP270476.1 	Monkeypox virus isolate MPXV/Germany/2022/RKI287, partial genome	Germany	Homo sapiens	Monkeypox virus	complete
OP279043.1 	Monkeypox virus isolate MpxV/human/CAN/UN-NML-4140/2022, complete genome	Canada	Homo sapiens	Monkeypox virus	complete
OP279045.1 	Monkeypox virus isolate MpxV/human/CAN/UN-NML-4144/2022, complete genome	Canada	Homo sapiens	Monkeypox virus	complete
OP279046.1 	Monkeypox virus isolate MpxV/human/CAN/UN-NML-4150/2022, complete genome	Canada	Homo sapiens	Monkeypox virus	complete
OP204840.1 	Monkeypox virus isolate PatientMPXV, complete genome	France	Homo sapiens	Monkeypox virus	complete
OP289782.1 	Monkeypox virus isolate LIM-INS-001, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP289783.1 	Monkeypox virus isolate LIM-INS-003, complete genome	Peru	Homo sapiens	Monkeypox virus	complete
OP303778.1 	Monkeypox virus isolate MPXV_USA_2022_FL0015, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP303779.1 	Monkeypox virus isolate MPXV_USA_2022_FL0016, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP303780.1 	Monkeypox virus isolate MPXV_USA_2022_FL0017, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP303781.1 	Monkeypox virus isolate MPXV_USA_2022_FL0018, complete genome	USA: FL	Homo sapiens	Monkeypox virus	complete
OP303782.1 	Monkeypox virus isolate MPXV_USA_2022_IL0027, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303783.1 	Monkeypox virus isolate MPXV_USA_2022_IL0028, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303784.1 	Monkeypox virus isolate MPXV_USA_2022_IL0034, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303785.1 	Monkeypox virus isolate MPXV_USA_2022_IL0042, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303786.1 	Monkeypox virus isolate MPXV_USA_2022_IL0040, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303787.1 	Monkeypox virus isolate MPXV_USA_2022_TX0007, complete genome	USA: TX	Homo sapiens	Monkeypox virus	complete
OP303788.1 	Monkeypox virus isolate MPXV_USA_2022_KY0001, complete genome	USA: KY	Homo sapiens	Monkeypox virus	complete
OP303789.1 	Monkeypox virus isolate MPXV_USA_2022_NY0014, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP303790.1 	Monkeypox virus isolate MPXV_USA_2022_IL0044, complete genome	USA: IL	Homo sapiens	Monkeypox virus	complete
OP303791.1 	Monkeypox virus isolate MPXV_USA_2022_NE0001, complete genome	USA: NE	Homo sapiens	Monkeypox virus	complete
OP303792.1 	Monkeypox virus isolate MPXV_USA_2022_NE0002, complete genome	USA: NE	Homo sapiens	Monkeypox virus	complete
OP303793.1 	Monkeypox virus isolate MPXV_USA_2022_NY0020, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP303794.1 	Monkeypox virus isolate MPXV_USA_2022_NY0023, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP303795.1 	Monkeypox virus isolate MPXV_USA_2022_OH0002, complete genome	USA: OH	Homo sapiens	Monkeypox virus	complete
OP303796.1 	Monkeypox virus isolate MPXV_USA_2022_NY0015, complete genome	USA: NY	Homo sapiens	Monkeypox virus	complete
OP303797.1 	Monkeypox virus isolate MPXV_USA_2022_VA0003, complete genome	USA:VA	Homo sapiens	Monkeypox virus	complete
OP310038.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0104/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310039.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0105/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310040.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0106/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310041.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0107/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310042.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0108/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310043.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0110/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310044.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0111/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310046.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0113/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310047.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0114/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310048.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0116/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310049.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0119/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310050.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0120/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310051.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0124/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310052.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0125/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310053.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0126/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310054.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0127/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310055.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0128/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310056.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0130/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310057.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0131/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310058.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0132/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310059.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0134/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310060.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0135/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310061.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0137/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310062.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0140/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
OP310063.1 	Monkeypox virus isolate MpxV/human/USA/UW-WA-0142/2022, complete genome	USA: WA	Homo sapiens	Monkeypox virus	complete
